Updated On,State,Total Individuals Vaccinated,Total Sessions Conducted,Total Sites ,First Dose Administered,Second Dose Administered,Male(Individuals Vaccinated),Female(Individuals Vaccinated),Transgender(Individuals Vaccinated),Total Covaxin Administered,Total CoviShield Administered,AEFI,18-30 years (Age),30-45 years (Age),45-60 years (Age),60+ years (Age),Total Doses Administered
12/04/2021,Jharkhand,2127045.0,184150.0,1640.0,2127045.0,302111.0,1070180.0,1056672.0,193.0,210623.0,2218533.0,346.0,23246.0,219313.0,901279.0,982828.0,2429156.0
13/04/2021,Jharkhand,2196926.0,260301.0,2304.0,2196926.0,308781.0,1107805.0,1088922.0,199.0,212617.0,2293090.0,347.0,23329.0,220268.0,948713.0,1004238.0,2505707.0
14/04/2021,Jharkhand,2279843.0,253700.0,2286.0,2279843.0,315875.0,1150162.0,1129470.0,211.0,214501.0,2381217.0,350.0,23432.0,221126.0,1004628.0,1030279.0,2595718.0
15/04/2021,Jharkhand,2318245.0,175650.0,1614.0,2318245.0,322527.0,1171510.0,1146520.0,215.0,216038.0,2424734.0,354.0,23499.0,221837.0,1030821.0,1041710.0,2640772.0
16/04/2021,Jharkhand,2351517.0,283920.0,2408.0,2351517.0,330232.0,1190884.0,1160415.0,218.0,217591.0,2464158.0,357.0,23642.0,222833.0,1053272.0,1051391.0,2681749.0
17/04/2021,Jharkhand,2393775.0,305600.0,2662.0,2393775.0,339689.0,1214184.0,1179366.0,225.0,218889.0,2514575.0,357.0,23772.0,223914.0,1081824.0,1063884.0,2733464.0
18/04/2021,Jharkhand,2427024.0,223350.0,2077.0,2427024.0,348238.0,1231702.0,1195094.0,228.0,220573.0,2554689.0,357.0,23857.0,224681.0,1103181.0,1074924.0,2775262.0
19/04/2021,Jharkhand,2449014.0,291000.0,2518.0,2449014.0,358529.0,1244634.0,1204150.0,230.0,222787.0,2584756.0,358.0,23943.0,225454.0,1117568.0,1081666.0,2807543.0
20/04/2021,Jharkhand,2477515.0,326351.0,2839.0,2477515.0,371204.0,1260887.0,1216395.0,233.0,227604.0,2621115.0,359.0,24032.0,226131.0,1135658.0,1091311.0,2848719.0
21/04/2021,Jharkhand,2496708.0,226370.0,2052.0,2496708.0,380745.0,1271782.0,1224689.0,237.0,231690.0,2645763.0,359.0,24095.0,226571.0,1148079.0,1097580.0,2877453.0
22/04/2021,Jharkhand,2512136.0,252950.0,2247.0,2512136.0,389739.0,1281274.0,1230623.0,239.0,235917.0,2665958.0,359.0,24195.0,227270.0,1158549.0,1101738.0,2901875.0
23/04/2021,Jharkhand,2532881.0,310601.0,2656.0,2532881.0,402484.0,1293553.0,1239087.0,241.0,242888.0,2692477.0,359.0,24311.0,228355.0,1172013.0,1107813.0,2935365.0
24/04/2021,Jharkhand,2550782.0,188800.0,1688.0,2550782.0,414239.0,1303973.0,1246566.0,243.0,251321.0,2713700.0,359.0,24418.0,229546.0,1183820.0,1112609.0,2965021.0
25/04/2021,Jharkhand,2558670.0,113300.0,1039.0,2558670.0,419195.0,1308648.0,1249778.0,244.0,255987.0,2721878.0,359.0,24476.0,230116.0,1189134.0,1114554.0,2977865.0
26/04/2021,Jharkhand,2574711.0,193750.0,1739.0,2574711.0,430606.0,1317847.0,1256616.0,248.0,266107.0,2739210.0,361.0,24609.0,231133.0,1199207.0,1119371.0,3005317.0
27/04/2021,Jharkhand,2589148.0,199500.0,1810.0,2589148.0,439976.0,1326494.0,1262405.0,249.0,275310.0,2753814.0,380.0,81406.0,250576.0,1133560.0,1123213.0,3029124.0
28/04/2021,Jharkhand,2603179.0,126300.0,1146.0,2603179.0,449903.0,1334639.0,1268287.0,253.0,282093.0,2770989.0,448.0,81781.0,251609.0,1142258.0,1127136.0,3053082.0
29/04/2021,Jharkhand,2619343.0,178450.0,1576.0,2619343.0,463774.0,1344030.0,1275058.0,255.0,290291.0,2792826.0,481.0,82259.0,252838.0,1152364.0,1131586.0,3083117.0
30/04/2021,Jharkhand,2635993.0,186850.0,1640.0,2635993.0,478132.0,1353708.0,1282028.0,257.0,298246.0,2815879.0,,,,,,3114125.0
01/05/2021,Jharkhand,2647485.0,163150.0,1499.0,2647485.0,488195.0,1360718.0,1286510.0,257.0,303722.0,2831958.0,513.0,83591.0,256019.0,1168793.0,1138777.0,3135680.0
02/05/2021,Jharkhand,2653112.0,209100.0,1840.0,2653112.0,493687.0,1364039.0,1288816.0,257.0,306394.0,2840405.0,513.0,83668.0,254590.0,1174399.0,1140180.0,3146799.0
03/05/2021,Jharkhand,2661873.0,234750.0,2054.0,2661873.0,504125.0,1369364.0,1292251.0,258.0,310644.0,2855354.0,513.0,84198.0,255784.0,1179316.0,1142300.0,3165998.0
04/05/2021,Jharkhand,2671304.0,135750.0,1247.0,2671304.0,515180.0,1375124.0,1295918.0,262.0,314835.0,2871649.0,513.0,84742.0,257144.0,1184573.0,1144567.0,3186484.0
05/05/2021,Jharkhand,2681933.0,243350.0,2128.0,2681933.0,529961.0,1381596.0,1300073.0,264.0,319092.0,2892802.0,513.0,85417.0,258679.0,1190246.0,1147312.0,3211894.0
06/05/2021,Jharkhand,2691611.0,206250.0,1842.0,2691611.0,541575.0,1387433.0,1303911.0,267.0,323010.0,2910176.0,513.0,86086.0,260118.0,1195591.0,1149536.0,3233186.0
07/05/2021,Jharkhand,2702393.0,147300.0,1331.0,2702393.0,554939.0,1393906.0,1308219.0,268.0,328316.0,2929016.0,512.0,86784.0,261798.0,1201375.0,1152156.0,3257332.0
08/05/2021,Jharkhand,2714194.0,239790.0,2102.0,2714194.0,570608.0,1401048.0,1312875.0,271.0,335224.0,2949578.0,513.0,87605.0,263579.0,1207565.0,1155164.0,3284802.0
09/05/2021,Jharkhand,2722859.0,233300.0,2013.0,2722859.0,580144.0,1406035.0,1316552.0,272.0,339761.0,2963242.0,513.0,88001.0,264453.0,1212577.0,1157547.0,3303003.0
10/05/2021,Jharkhand,,,,,,,,,,,,,,,,0.0
16/01/2021,Karnataka,3810.0,256.0,235.0,3810.0,0.0,1835.0,1975.0,0.0,78.0,3732.0,,,,,,3810.0
17/01/2021,Karnataka,4506.0,1385.0,1139.0,4506.0,0.0,2373.0,2133.0,0.0,82.0,4424.0,,,,,,4506.0
18/01/2021,Karnataka,14755.0,1999.0,1502.0,14755.0,0.0,6122.0,8633.0,0.0,299.0,14456.0,,,,,,14755.0
19/01/2021,Karnataka,25142.0,2788.0,1993.0,25142.0,0.0,10492.0,14649.0,1.0,443.0,24699.0,,,,,,25142.0
20/01/2021,Karnataka,36705.0,3687.0,2517.0,36705.0,0.0,13421.0,23283.0,1.0,547.0,36158.0,,,,,,36705.0
21/01/2021,Karnataka,47344.0,4761.0,3098.0,47344.0,0.0,17664.0,29669.0,11.0,670.0,46674.0,,,,,,47344.0
22/01/2021,Karnataka,77432.0,5156.0,3252.0,77432.0,0.0,26356.0,51065.0,11.0,818.0,76614.0,,,,,,77432.0
23/01/2021,Karnataka,84585.0,5591.0,3435.0,84585.0,0.0,28948.0,55626.0,11.0,842.0,83743.0,,,,,,84585.0
24/01/2021,Karnataka,93426.0,6385.0,3748.0,93426.0,0.0,31342.0,62056.0,28.0,889.0,92537.0,,,,,,93426.0
25/01/2021,Karnataka,138721.0,6782.0,3884.0,138721.0,0.0,43880.0,94811.0,30.0,1186.0,137535.0,,,,,,138721.0
26/01/2021,Karnataka,140856.0,7473.0,4122.0,140856.0,0.0,44244.0,96582.0,30.0,1407.0,139449.0,,,,,,140856.0
27/01/2021,Karnataka,196089.0,8018.0,4235.0,196089.0,0.0,59653.0,136401.0,35.0,2208.0,193881.0,,,,,,196089.0
28/01/2021,Karnataka,215875.0,8574.0,4347.0,215875.0,0.0,67383.0,148457.0,35.0,2738.0,213137.0,,,,,,215875.0
29/01/2021,Karnataka,234619.0,8839.0,4371.0,234619.0,0.0,74482.0,160102.0,35.0,2912.0,231707.0,,,,,,234619.0
30/01/2021,Karnataka,246438.0,8951.0,4391.0,246438.0,0.0,79670.0,166730.0,38.0,3230.0,243208.0,,,,,,246438.0
31/01/2021,Karnataka,247613.0,9027.0,4393.0,247613.0,0.0,80048.0,167527.0,38.0,3237.0,244376.0,,,,,,247613.0
01/02/2021,Karnataka,249931.0,9098.0,4408.0,249931.0,0.0,80913.0,168980.0,38.0,3237.0,246694.0,,,,,,249931.0
02/02/2021,Karnataka,250715.0,9273.0,4455.0,250715.0,0.0,81212.0,169465.0,38.0,3237.0,247478.0,,,,,,250715.0
03/02/2021,Karnataka,251723.0,9830.0,4554.0,251723.0,0.0,81635.0,170050.0,38.0,3237.0,248486.0,,,,,,251723.0
04/02/2021,Karnataka,265577.0,10732.0,4689.0,265577.0,0.0,86565.0,178974.0,38.0,3347.0,262230.0,,,,,,265577.0
05/02/2021,Karnataka,295307.0,11583.0,4794.0,295307.0,0.0,95612.0,199636.0,59.0,3611.0,291696.0,,,,,,295307.0
06/02/2021,Karnataka,321521.0,12094.0,4900.0,321521.0,0.0,103745.0,217707.0,69.0,3960.0,317561.0,,,,,,321521.0
07/02/2021,Karnataka,325554.0,12737.0,5064.0,325554.0,0.0,105648.0,219837.0,69.0,4641.0,320913.0,,,,,,325554.0
08/02/2021,Karnataka,350327.0,13474.0,5173.0,350327.0,0.0,121975.0,228283.0,69.0,4714.0,345613.0,,,,,,350327.0
09/02/2021,Karnataka,379152.0,14071.0,5259.0,379152.0,0.0,142146.0,236937.0,69.0,4754.0,374398.0,,,,,,379152.0
10/02/2021,Karnataka,403105.0,14562.0,5326.0,403105.0,0.0,160426.0,242606.0,73.0,4760.0,398345.0,,,,,,403105.0
11/02/2021,Karnataka,415241.0,15207.0,5443.0,415241.0,0.0,169589.0,245579.0,73.0,4772.0,410469.0,,,,,,415241.0
12/02/2021,Karnataka,430303.0,15543.0,5492.0,430303.0,0.0,179657.0,250572.0,74.0,4782.0,425521.0,,,,,,430303.0
13/02/2021,Karnataka,435670.0,15719.0,5547.0,435670.0,15.0,183096.0,252500.0,74.0,4782.0,430888.0,,,,,,435685.0
14/02/2021,Karnataka,435820.0,16274.0,5560.0,435820.0,15.0,183220.0,252526.0,74.0,4782.0,431038.0,,,,,,435835.0
15/02/2021,Karnataka,451537.0,17101.0,5594.0,451537.0,11301.0,190356.0,261104.0,77.0,5059.0,446478.0,,,,,,462838.0
16/02/2021,Karnataka,473092.0,18099.0,5614.0,473092.0,28526.0,197243.0,275768.0,81.0,5293.0,467799.0,,,,,,501618.0
17/02/2021,Karnataka,505305.0,18868.0,5644.0,505305.0,54739.0,205586.0,299633.0,86.0,5607.0,499698.0,,,,,,560044.0
18/02/2021,Karnataka,472428.0,19974.0,5673.0,472428.0,65249.0,203839.0,268504.0,85.0,5433.0,466995.0,,,,,,537677.0
19/02/2021,Karnataka,535611.0,20768.0,5706.0,535611.0,101757.0,222648.0,312875.0,88.0,5833.0,529778.0,,,,,,637368.0
20/02/2021,Karnataka,546779.0,21643.0,5735.0,546779.0,117081.0,230000.0,316691.0,88.0,5873.0,540906.0,,,,,,663860.0
21/02/2021,Karnataka,547587.0,25428.0,5842.0,547587.0,117993.0,230535.0,316962.0,90.0,5873.0,541714.0,,,,,,665580.0
22/02/2021,Karnataka,560544.0,27219.0,5866.0,560544.0,144539.0,238783.0,321671.0,90.0,5965.0,554579.0,,,,,,705083.0
23/02/2021,Karnataka,575708.0,27768.0,5878.0,575708.0,163084.0,248773.0,326853.0,82.0,6079.0,569629.0,,,,,,738792.0
24/02/2021,Karnataka,592088.0,28762.0,5890.0,592088.0,185306.0,259552.0,332454.0,82.0,6250.0,585838.0,,,,,,777394.0
25/02/2021,Karnataka,601961.0,30150.0,5908.0,601961.0,200140.0,266242.0,335637.0,82.0,6321.0,595640.0,,,,,,802101.0
26/02/2021,Karnataka,611335.0,30377.0,5911.0,611335.0,221690.0,272970.0,338283.0,82.0,6374.0,604961.0,,,,,,833025.0
27/02/2021,Karnataka,611335.0,30377.0,5911.0,611335.0,221690.0,272970.0,338283.0,82.0,6374.0,604961.0,,,,,,833025.0
28/02/2021,Karnataka,611335.0,30421.0,5915.0,611335.0,221690.0,272970.0,338283.0,82.0,6374.0,604961.0,,,,,,833025.0
01/03/2021,Karnataka,611335.0,31389.0,5974.0,611335.0,221690.0,272970.0,338283.0,82.0,6374.0,604961.0,,,,,,833025.0
02/03/2021,Karnataka,621289.0,32414.0,5990.0,621289.0,224437.0,279192.0,342014.0,83.0,6415.0,614874.0,,,,,,845726.0
03/03/2021,Karnataka,633181.0,33347.0,6002.0,633181.0,227236.0,286197.0,346903.0,81.0,6447.0,626734.0,,,,,,860417.0
04/03/2021,Karnataka,645171.0,34949.0,6019.0,645171.0,230426.0,292928.0,352160.0,83.0,6498.0,638673.0,,,,,,875597.0
05/03/2021,Karnataka,661097.0,41281.0,6039.0,661097.0,236171.0,301588.0,359425.0,84.0,6536.0,654561.0,,,,,,897268.0
06/03/2021,Karnataka,678604.0,56159.0,6132.0,678604.0,244803.0,310707.0,367813.0,84.0,6561.0,672043.0,,,,,,923407.0
07/03/2021,Karnataka,680182.0,65298.0,6200.0,680182.0,245649.0,311451.0,368647.0,84.0,6560.0,673622.0,,,,,,925831.0
08/03/2021,Karnataka,729461.0,68505.0,6238.0,729461.0,264921.0,336214.0,393159.0,88.0,6613.0,722848.0,,,,,,994382.0
09/03/2021,Karnataka,767080.0,78945.0,6266.0,767080.0,277403.0,355748.0,411237.0,95.0,6738.0,760342.0,,,,,,1044483.0
10/03/2021,Karnataka,844107.0,103172.0,6321.0,844107.0,298099.0,395038.0,448962.0,107.0,6792.0,837315.0,,,,,,1142206.0
11/03/2021,Karnataka,857731.0,115199.0,6358.0,857731.0,301913.0,401863.0,455760.0,108.0,6794.0,850937.0,,,,,,1159644.0
12/03/2021,Karnataka,949585.0,125035.0,6447.0,949585.0,318572.0,449140.0,500328.0,117.0,6876.0,942709.0,,,,,,1268157.0
13/03/2021,Karnataka,995126.0,129629.0,6493.0,995126.0,325797.0,472136.0,522871.0,119.0,6998.0,988128.0,,,,,,1320923.0
14/03/2021,Karnataka,1013688.0,133481.0,6564.0,1013688.0,326840.0,481148.0,532419.0,121.0,7024.0,1006664.0,,,,,,1340528.0
15/03/2021,Karnataka,1171133.0,137542.0,6599.0,1171133.0,340253.0,558454.0,612548.0,131.0,8441.0,1162692.0,,,,,,1511386.0
16/03/2021,Karnataka,1271286.0,274440.0,2057.0,1271286.0,350545.0,608554.0,662594.0,138.0,16074.0,1605757.0,2298.0,136683.0,312371.0,369813.0,451073.0,1621831.0
17/03/2021,Karnataka,1649513.0,427880.0,3444.0,1649513.0,364124.0,792662.0,856669.0,182.0,21237.0,1992400.0,2306.0,141002.0,319320.0,444273.0,743513.0,2013637.0
18/03/2021,Karnataka,1752016.0,268930.0,1958.0,1752016.0,372412.0,842262.0,909560.0,194.0,28245.0,2096183.0,2311.0,144086.0,323825.0,472520.0,810161.0,2124428.0
19/03/2021,Karnataka,1987433.0,443280.0,3548.0,1987433.0,384130.0,952427.0,1034791.0,215.0,40560.0,2331003.0,2320.0,148910.0,330746.0,532481.0,973825.0,2371563.0
20/03/2021,Karnataka,2182510.0,451230.0,3671.0,2182510.0,395770.0,1044384.0,1137892.0,234.0,66464.0,2511816.0,2328.0,153512.0,338182.0,588747.0,1100582.0,2578280.0
21/03/2021,Karnataka,2214176.0,144950.0,1097.0,2214176.0,397123.0,1059302.0,1154634.0,240.0,71413.0,2539886.0,2337.0,154249.0,339806.0,599127.0,1119499.0,2611299.0
22/03/2021,Karnataka,2399962.0,484730.0,3936.0,2399962.0,406168.0,1144372.0,1255328.0,262.0,110840.0,2695290.0,2342.0,156861.0,344907.0,647975.0,1248698.0,2806130.0
23/03/2021,Karnataka,2539195.0,375880.0,2994.0,2539195.0,415141.0,1209220.0,1329701.0,274.0,161808.0,2792528.0,2344.0,160329.0,350763.0,691509.0,1335057.0,2954336.0
24/03/2021,Karnataka,2716069.0,514570.0,4255.0,2716069.0,423965.0,1291036.0,1424740.0,293.0,226117.0,2913917.0,2348.0,163183.0,356573.0,742024.0,1452734.0,3140034.0
25/03/2021,Karnataka,2805919.0,327530.0,2592.0,2805919.0,428587.0,1333339.0,1472280.0,300.0,270281.0,2964225.0,2353.0,164769.0,360012.0,771216.0,1508363.0,3234506.0
26/03/2021,Karnataka,2960802.0,525850.0,4394.0,2960802.0,436180.0,1405527.0,1554963.0,312.0,323185.0,3073797.0,2358.0,167150.0,365502.0,819060.0,1607491.0,3396982.0
27/03/2021,Karnataka,3080769.0,447531.0,3717.0,3080769.0,441731.0,1461483.0,1618958.0,328.0,353843.0,3168657.0,2363.0,169486.0,371208.0,862219.0,1676249.0,3522500.0
28/03/2021,Karnataka,3100377.0,219350.0,1768.0,3100377.0,442243.0,1470931.0,1629114.0,332.0,356600.0,3186020.0,2365.0,169868.0,372371.0,869984.0,1686546.0,3542620.0
29/03/2021,Karnataka,3234131.0,522590.0,4326.0,3234131.0,448194.0,1531084.0,1702703.0,344.0,378391.0,3303934.0,2368.0,171945.0,376784.0,912209.0,1771571.0,3682325.0
30/03/2021,Karnataka,3346567.0,452550.0,3730.0,3346567.0,454366.0,1581954.0,1764252.0,361.0,395682.0,3405251.0,2373.0,173973.0,381174.0,953554.0,1836227.0,3800933.0
31/03/2021,Karnataka,3489527.0,541080.0,4529.0,3489527.0,462688.0,1647009.0,1842139.0,379.0,412737.0,3539478.0,2379.0,176667.0,386651.0,1004149.0,1920381.0,3952215.0
01/04/2021,Karnataka,3599566.0,452680.0,3875.0,3599566.0,467149.0,1698361.0,1900816.0,389.0,425440.0,3641275.0,2381.0,177721.0,389652.0,1067206.0,1963298.0,4066715.0
02/04/2021,Karnataka,3793071.0,514400.0,4568.0,3793071.0,473355.0,1788626.0,2004033.0,412.0,442763.0,3823663.0,2386.0,179207.0,394500.0,1185018.0,2032646.0,4266426.0
03/04/2021,Karnataka,3971518.0,591470.0,5431.0,3971518.0,479233.0,1871702.0,2099382.0,434.0,454895.0,3995856.0,2388.0,180449.0,398742.0,1292667.0,2097951.0,4450751.0
04/04/2021,Karnataka,4108669.0,510310.0,4510.0,4108669.0,483676.0,1936005.0,2172207.0,457.0,464461.0,4127884.0,2396.0,181419.0,401651.0,1380617.0,2143269.0,4592345.0
05/04/2021,Karnataka,4274168.0,675771.0,6103.0,4274168.0,490923.0,2009976.0,2263714.0,478.0,478207.0,4286884.0,2401.0,181452.0,401864.0,1480104.0,2209031.0,4765091.0
06/04/2021,Karnataka,4378738.0,705350.0,6304.0,4378738.0,495705.0,2057498.0,2320752.0,488.0,491658.0,4382785.0,2405.0,181467.0,402001.0,1546571.0,2246979.0,4874443.0
07/04/2021,Karnataka,4681696.0,743223.0,6734.0,4681696.0,511393.0,2194018.0,2487150.0,528.0,522784.0,4670305.0,2417.0,181559.0,402376.0,1734612.0,2361430.0,5193089.0
08/04/2021,Karnataka,4936256.0,739551.0,6527.0,4936256.0,526914.0,2310232.0,2625464.0,560.0,541190.0,4921980.0,2426.0,181592.0,402634.0,1893421.0,2456890.0,5463170.0
09/04/2021,Karnataka,5241266.0,817850.0,7338.0,5241266.0,546963.0,2451971.0,2788693.0,602.0,555182.0,5233047.0,2434.0,182135.0,404484.0,2086069.0,2566857.0,5788229.0
10/04/2021,Karnataka,5502062.0,752250.0,6838.0,5502062.0,564395.0,2575155.0,2926258.0,649.0,566845.0,5499612.0,2442.0,182919.0,406308.0,2254327.0,2656782.0,6066457.0
11/04/2021,Karnataka,5635988.0,692240.0,6163.0,5635988.0,572552.0,2640037.0,2995283.0,668.0,572077.0,5636463.0,2449.0,183272.0,407260.0,2340569.0,2703160.0,6208540.0
12/04/2021,Karnataka,5814005.0,779510.0,6980.0,5814005.0,593146.0,2729159.0,3084145.0,701.0,578395.0,5828756.0,2457.0,184281.0,409438.0,2454248.0,2764307.0,6407151.0
13/04/2021,Karnataka,5848181.0,679710.0,6051.0,5848181.0,598268.0,2747459.0,3100011.0,711.0,580152.0,5866297.0,2460.0,184512.0,409984.0,2477094.0,2774859.0,6446449.0
14/04/2021,Karnataka,5935191.0,702910.0,6246.0,5935191.0,615187.0,2789071.0,3145397.0,723.0,585978.0,5964400.0,2463.0,184741.0,410732.0,2533761.0,2804222.0,6550378.0
15/04/2021,Karnataka,6060959.0,713610.0,6219.0,6060959.0,643343.0,2847597.0,3212623.0,739.0,595970.0,6108332.0,2467.0,185302.0,412371.0,2611371.0,2850173.0,6704302.0
16/04/2021,Karnataka,6226534.0,753660.0,6538.0,6226534.0,683677.0,2925945.0,3299828.0,761.0,613354.0,6296857.0,2471.0,186115.0,415348.0,2714568.0,2908765.0,6910211.0
17/04/2021,Karnataka,6449119.0,740050.0,6682.0,6449119.0,742766.0,3031185.0,3417138.0,796.0,642055.0,6549830.0,2474.0,187137.0,419534.0,2855049.0,2985658.0,7191885.0
18/04/2021,Karnataka,6532361.0,707510.0,6265.0,6532361.0,764180.0,3071706.0,3459851.0,804.0,654574.0,6641967.0,2476.0,187462.0,420990.0,2908828.0,3013337.0,7296541.0
19/04/2021,Karnataka,6710926.0,810010.0,7256.0,6710926.0,831814.0,3157425.0,3552673.0,828.0,688768.0,6853972.0,2478.0,188419.0,425115.0,3016712.0,3078937.0,7542740.0
20/04/2021,Karnataka,6871164.0,829600.0,7385.0,6871164.0,897177.0,3236053.0,3634252.0,859.0,723260.0,7045081.0,2482.0,189539.0,429846.0,3114152.0,3135887.0,7768341.0
21/04/2021,Karnataka,7004724.0,774590.0,6960.0,7004724.0,952974.0,3302074.0,3701769.0,881.0,753927.0,7203771.0,2487.0,190409.0,434369.0,3195370.0,3182837.0,7957698.0
22/04/2021,Karnataka,7158532.0,802100.0,7148.0,7158532.0,1030733.0,3378086.0,3779537.0,909.0,788176.0,7401089.0,2489.0,191325.0,440206.0,3289216.0,3236032.0,8189265.0
23/04/2021,Karnataka,7334071.0,826360.0,7407.0,7334071.0,1112213.0,3469082.0,3864056.0,933.0,829495.0,7616789.0,2493.0,192784.0,449318.0,3398784.0,3291423.0,8446284.0
24/04/2021,Karnataka,7439115.0,700250.0,6474.0,7439115.0,1153723.0,3526465.0,3911703.0,947.0,854160.0,7738678.0,2493.0,193439.0,454017.0,3467982.0,3321906.0,8592838.0
25/04/2021,Karnataka,7495232.0,705670.0,6449.0,7495232.0,1178314.0,3556456.0,3937819.0,957.0,861190.0,7812356.0,2493.0,193808.0,456235.0,3504285.0,3339129.0,8673546.0
26/04/2021,Karnataka,7631765.0,763690.0,6974.0,7631765.0,1260334.0,3626966.0,4003824.0,975.0,882421.0,8009678.0,2495.0,194527.0,462541.0,3587685.0,3385235.0,8892099.0
27/04/2021,Karnataka,7750770.0,782540.0,7108.0,7750770.0,1337230.0,3687912.0,4061863.0,995.0,896837.0,8191163.0,2496.0,341257.0,469083.0,3513734.0,3424909.0,9088000.0
28/04/2021,Karnataka,7864503.0,698750.0,6546.0,7864503.0,1412470.0,3746951.0,4116541.0,1011.0,908939.0,8368034.0,2496.0,343609.0,475041.0,3581901.0,3462155.0,9276973.0
29/04/2021,Karnataka,7940695.0,701840.0,6501.0,7940695.0,1459577.0,3788002.0,4151668.0,1025.0,920031.0,8480241.0,2496.0,345580.0,479632.0,3628975.0,3485037.0,9400272.0
30/04/2021,Karnataka,8090917.0,749050.0,7030.0,8090917.0,1551522.0,3868438.0,4221433.0,1046.0,930091.0,8712348.0,,,,,,9642439.0
01/05/2021,Karnataka,8178490.0,631535.0,6053.0,8178490.0,1598453.0,3915651.0,4261784.0,1055.0,935680.0,8841263.0,2499.0,351698.0,495451.0,3775336.0,3554491.0,9776943.0
02/05/2021,Karnataka,8204770.0,532150.0,5106.0,8204770.0,1612748.0,3929605.0,4274104.0,1061.0,938372.0,8879146.0,2499.0,351725.0,493208.0,3797125.0,3561286.0,9817518.0
03/05/2021,Karnataka,8253648.0,649720.0,6155.0,8253648.0,1647403.0,3956396.0,4296182.0,1070.0,944843.0,8956208.0,2501.0,353392.0,498035.0,3825697.0,3575095.0,9901051.0
04/05/2021,Karnataka,8289078.0,615350.0,5857.0,8289078.0,1673657.0,3975921.0,4312066.0,1091.0,950466.0,9012269.0,2501.0,355160.0,502532.0,3845675.0,3584267.0,9962735.0
05/05/2021,Karnataka,8387120.0,715825.0,6731.0,8387120.0,1763703.0,4028325.0,4357686.0,1109.0,955020.0,9195803.0,2502.0,358887.0,511505.0,3901947.0,3613333.0,10150823.0
06/05/2021,Karnataka,8468403.0,665650.0,6306.0,8468403.0,1845787.0,4072788.0,4394486.0,1129.0,960947.0,9353243.0,2504.0,362572.0,520806.0,3947529.0,3636041.0,10314190.0
07/05/2021,Karnataka,8527328.0,729950.0,6822.0,8527328.0,1923142.0,4104609.0,4421578.0,1141.0,974772.0,9475698.0,2506.0,364962.0,527769.0,3978895.0,3654245.0,10450470.0
08/05/2021,Karnataka,8577077.0,694450.0,6532.0,8577077.0,2019817.0,4129814.0,4446112.0,1151.0,996834.0,9600060.0,2505.0,367106.0,533165.0,4004044.0,3671301.0,10596894.0
09/05/2021,Karnataka,8591372.0,580800.0,5579.0,8591372.0,2051951.0,4137053.0,4453164.0,1155.0,1005810.0,9637513.0,2507.0,367915.0,534990.0,4011205.0,3675799.0,10643323.0
10/05/2021,Karnataka,,,,,,,,,,,,,,,,0.0
16/01/2021,Kerala,1681.0,147.0,134.0,1681.0,0.0,593.0,1088.0,0.0,0.0,1681.0,,,,,,1681.0
17/01/2021,Kerala,1836.0,317.0,156.0,1836.0,0.0,643.0,1193.0,0.0,0.0,1836.0,,,,,,1836.0
18/01/2021,Kerala,2566.0,488.0,180.0,2566.0,0.0,746.0,1820.0,0.0,0.0,2566.0,,,,,,2566.0
19/01/2021,Kerala,5355.0,544.0,185.0,5355.0,0.0,1529.0,3826.0,0.0,0.0,5355.0,,,,,,5355.0
20/01/2021,Kerala,5398.0,716.0,216.0,5398.0,0.0,1552.0,3846.0,0.0,0.0,5398.0,,,,,,5398.0
21/01/2021,Kerala,9175.0,883.0,236.0,9175.0,0.0,2557.0,6618.0,0.0,0.0,9175.0,,,,,,9175.0
22/01/2021,Kerala,15501.0,1003.0,259.0,15501.0,0.0,4180.0,11321.0,0.0,0.0,15501.0,,,,,,15501.0
23/01/2021,Kerala,21944.0,1165.0,308.0,21944.0,0.0,5715.0,16229.0,0.0,0.0,21944.0,,,,,,21944.0
24/01/2021,Kerala,23324.0,1252.0,333.0,23324.0,0.0,6036.0,17288.0,0.0,0.0,23324.0,,,,,,23324.0
25/01/2021,Kerala,43561.0,1302.0,347.0,43561.0,0.0,11213.0,32347.0,1.0,0.0,43561.0,,,,,,43561.0
26/01/2021,Kerala,43766.0,1462.0,374.0,43766.0,0.0,11269.0,32496.0,1.0,0.0,43766.0,,,,,,43766.0
27/01/2021,Kerala,58323.0,1792.0,416.0,58323.0,0.0,15292.0,43030.0,1.0,0.0,58323.0,,,,,,58323.0
28/01/2021,Kerala,82794.0,2140.0,535.0,82794.0,0.0,21316.0,61477.0,1.0,0.0,82794.0,,,,,,82794.0
29/01/2021,Kerala,110719.0,2435.0,588.0,110719.0,0.0,27902.0,82814.0,3.0,0.0,110719.0,,,,,,110719.0
30/01/2021,Kerala,134225.0,2772.0,647.0,134225.0,0.0,33810.0,100409.0,6.0,0.0,134225.0,,,,,,134225.0
31/01/2021,Kerala,140906.0,3136.0,712.0,140906.0,0.0,35488.0,105412.0,6.0,0.0,140906.0,,,,,,140906.0
01/02/2021,Kerala,173482.0,3562.0,759.0,173482.0,0.0,43684.0,129791.0,7.0,0.0,173482.0,,,,,,173482.0
02/02/2021,Kerala,204449.0,3948.0,789.0,204449.0,0.0,51042.0,153398.0,9.0,0.0,204449.0,,,,,,204449.0
03/02/2021,Kerala,225664.0,4462.0,827.0,225664.0,0.0,56100.0,169554.0,10.0,0.0,225664.0,,,,,,225664.0
